fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s1,1,20260924,all,1,1,107,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,1,2,19,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,1,3,10,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,1,4,8,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,2,1,32,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,2,2,97,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,2,3,11,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,2,4,4,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,3,1,26,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,3,2,8,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,3,3,62,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,3,4,48,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,4,1,20,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,4,2,0,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,4,3,42,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,all,4,4,82,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,1,1,104,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,1,2,19,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,1,3,9,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,1,4,8,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,2,1,30,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,2,2,96,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,2,3,10,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,2,4,3,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,3,1,23,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,3,2,7,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,3,3,60,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,3,4,47,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,4,1,18,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,4,2,0,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,4,3,41,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,unflagged,4,4,79,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,1,1,3,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,1,2,0,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,1,3,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,1,4,0,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,2,1,2,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,2,2,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,2,3,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,2,4,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,3,1,3,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,3,2,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,3,3,2,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,3,4,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,4,1,2,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,4,2,0,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,4,3,1,BROAD_CAPACITY_MATCHED
loso_s1,1,20260924,flagged,4,4,3,BROAD_CAPACITY_MATCHED
